subclasse,municipio,saldomovimentacao,competenciamov
8121400,431440,-1,202603
8111700,431440,1,202603
8130300,431440,-1,202603
8130300,431440,-1,202603
8129000,431440,-1,202603
3811400,431440,-1,202603
8111700,431440,1,202603
3811400,431440,-1,202603
8111700,431440,1,202603
8121400,431440,1,202603
8111700,431440,1,202603
8111700,431440,1,202603
8111700,431440,-1,202603
8129000,431440,-1,202603
8111700,431440,1,202603
8111700,431440,1,202603
8111700,431440,1,202603
8111700,431440,-1,202603
8129000,431440,-1,202603
8130300,431440,1,202603
3811400,431440,-1,202603
8130300,431440,1,202603
8122200,431440,1,202603
8111700,431440,1,202603
8020001,431440,1,202603
8111700,431440,-1,202603
8111700,431440,-1,202603
8111700,431440,1,202603
3811400,431440,1,202603
8111700,431440,-1,202603
3811400,431440,-1,202603
8111700,431440,1,202603
8129000,431440,-1,202603
8111700,431440,1,202603
8111700,431440,1,202603
8111700,431440,-1,202603
8111700,431440,1,202603
8111700,431440,-1,202603
8130300,431440,-1,202603
8121400,431440,1,202603
8121400,431440,1,202603
8111700,431440,-1,202603
8111700,431440,-1,202603
8111700,431440,1,202603
8111700,431440,-1,202603
8111700,431440,-1,202603
8129000,431440,-1,202603
8111700,431440,-1,202603
8130300,431440,-1,202603
8111700,431440,-1,202603
8111700,431440,-1,202603
8111700,431440,1,202603
8111700,431440,1,202603
8121400,431440,1,202603
8121400,431440,-1,202603
8020001,431440,1,202603
8130300,431440,-1,202603
8130300,431440,-1,202603
8129000,431440,-1,202603
8111700,431440,1,202603
8111700,431440,1,202603
8111700,431440,1,202603
8020001,431440,-1,202603
8111700,431440,1,202603
8121400,431440,-1,202603
8111700,431440,1,202603
8130300,431440,-1,202603
8121400,431440,-1,202603
8130300,431440,1,202603
8122200,431440,-1,202603
8130300,431440,-1,202603
8130300,431440,-1,202603
8130300,431440,1,202603
8111700,431440,1,202603
8130300,431440,1,202603
8111700,431440,-1,202603
8111700,431440,1,202603
8111700,431440,1,202603
8111700,431440,1,202603
8129000,431440,-1,202603
3811400,431440,1,202603
3811400,431440,1,202603
8111700,431440,-1,202603
8111700,431440,-1,202603
8129000,431440,-1,202603
8111700,431440,-1,202603
3811400,431440,-1,202603
8111700,431440,-1,202603
8129000,431440,-1,202603
8121400,431440,1,202603
8111700,431440,1,202603
3811400,431440,-1,202603
8111700,431440,1,202603
8130300,431440,-1,202603
8129000,431440,-1,202603
3811400,431440,-1,202603
8111700,431440,1,202603
8130300,431440,-1,202603
3811400,431440,-1,202603
8130300,431440,-1,202603
3811400,431440,1,202603
8129000,431440,-1,202603
8129000,431440,-1,202603
8111700,431440,-1,202603
8129000,431440,-1,202603
8111700,431440,-1,202603
8111700,431440,1,202603
8111700,431440,-1,202603
3811400,431440,-1,202603
8129000,431440,-1,202603
8111700,431440,-1,202603
8111700,431440,1,202603
8130300,431440,-1,202603
3811400,431440,-1,202603
8130300,431440,1,202603
8130300,431440,-1,202603
8020001,431440,-1,202603
8111700,431440,1,202603
8129000,431440,-1,202603
8111700,431440,-1,202603
8121400,431440,-1,202603
8111700,431440,-1,202603
8129000,431440,-1,202603
8020001,431440,-1,202603
8111700,431440,1,202603
8129000,431440,-1,202603
8111700,431440,1,202603
8111700,431440,-1,202603
8130300,431440,-1,202603
8129000,431440,-1,202603
8111700,431440,1,202603
8020001,431440,1,202603
8111700,431440,1,202603
8130300,431440,-1,202603
8111700,431440,-1,202603
8111700,431440,1,202603
8111700,431440,-1,202603
8129000,431440,-1,202603
8129000,431440,-1,202603
8129000,431440,-1,202603
8111700,431440,1,202603
8111700,431440,1,202603
8122200,431440,-1,202603
8020001,431440,1,202603
8111700,431440,1,202603
8111700,431440,-1,202603
8111700,431440,1,202603
3811400,431440,1,202603
8111700,431440,1,202603
8111700,431440,1,202603
8130300,431440,-1,202603
8111700,431440,-1,202603
8111700,431440,-1,202603
3811400,431440,1,202603
8020001,431440,1,202603
8111700,431440,1,202603
