subclasse,municipio,saldomovimentacao,competenciamov
3811400,431410,1,202601
8121400,431265,1,202601
3811400,431370,1,202601
8121400,431410,1,202601
8121400,431410,1,202601
8121400,431265,1,202601
3811400,432340,1,202601
8121400,431410,1,202601
3821100,432040,1,202601
8121400,431410,1,202601
3811400,431370,1,202601
3811400,431670,1,202601
8121400,431410,1,202601
3811400,431410,-1,202601
8121400,431265,1,202601
8020001,431410,-1,202601
8020001,431660,1,202601
8121400,431410,1,202601
8130300,432340,1,202601
8020001,431660,1,202601
3811400,432340,1,202601
8111700,431410,-1,202601
8020001,431410,1,202601
8121400,431410,1,202601
8122200,432320,-1,202601
3811400,432340,-1,202601
8121400,431410,1,202601
8121400,431265,1,202601
3811400,432340,1,202601
8121400,431410,1,202601
8121400,431410,-1,202601
8121400,431410,-1,202601
3811400,432340,-1,202601
8129000,431410,-1,202601
8121400,431410,-1,202601
8111700,431410,-1,202601
3811400,432340,-1,202601
8121400,431265,1,202601
3811400,432100,-1,202601
3811400,432340,1,202601
3811400,431410,1,202602
3811400,432340,1,202602
8020001,431410,1,202602
8121400,431410,1,202602
8121400,431410,1,202602
8121400,431410,1,202602
8020001,431660,-1,202602
8020001,432090,-1,202602
8121400,431410,1,202602
8121400,431265,-1,202602
8020001,432010,1,202602
8121400,431410,1,202602
3811400,431410,1,202602
8121400,431410,1,202602
8121400,431410,-1,202602
8122200,432320,-1,202602
8121400,431410,1,202602
8121400,431410,1,202602
8121400,431410,-1,202602
8020001,431660,-1,202602
8121400,431410,1,202602
8121400,431265,-1,202602
8121400,431265,-1,202602
3811400,432340,1,202602
8130300,432340,1,202602
3811400,432340,-1,202602
8121400,431265,-1,202602
8121400,431265,1,202602
8121400,431410,1,202602
8121400,431410,1,202602
8121400,431265,-1,202602
8121400,431410,1,202602
3811400,431370,-1,202602
8121400,431265,1,202602
8129000,431410,1,202602
8130300,432340,-1,202602
8129000,431410,-1,202602
8121400,431410,1,202602
8130300,432340,-1,202602
8020001,431370,-1,202602
3811400,432340,-1,202602
8121400,431410,1,202602
3821100,432320,-1,202602
8121400,431410,-1,202602
8129000,432090,-1,202602
8020001,431410,1,202602
3811400,431370,1,202602
8111700,431410,1,202602
8121400,431410,-1,202602
8121400,431410,-1,202602
8020001,431660,1,202602
3811400,432340,-1,202602
8121400,431265,1,202602
3811400,431370,-1,202602
8111700,432010,-1,202602
8129000,431410,-1,202602
8111700,431805,1,202602
3811400,431370,-1,202602
8121400,431410,1,202602
3811400,432340,1,202602
8121400,431265,-1,202602
3811400,431410,-1,202602
3812200,432290,1,202602
8121400,431410,-1,202602
8111700,431410,1,202602
8121400,431410,1,202602
8121400,431410,-1,202602
8129000,431410,1,202602
8121400,431410,-1,202602
8121400,431410,-1,202602
8121400,431265,-1,202602
3811400,432340,1,202602
8129000,431410,1,202602
8111700,431410,-1,202602
3811400,431410,-1,202602
3811400,432340,-1,202602
8129000,431410,1,202602
8020001,431660,1,202602
3811400,432340,1,202602
8129000,431410,1,202602
8121400,431410,-1,202602
8129000,431410,-1,202602
3811400,432340,-1,202602
3811400,431370,1,202602
8121400,431410,1,202602
3821100,432320,-1,202602
8129000,431410,-1,202602
8121400,431410,1,202602
8121400,431410,-1,202602
8020001,431410,1,202602
3811400,432340,1,202602
8121400,431410,-1,202602
8111700,431410,-1,202602
8121400,431265,1,202602
3811400,432340,-1,202602
8121400,431265,-1,202602
8122200,432320,1,202602
3811400,432340,1,202602
8121400,431410,-1,202602
3811400,431370,1,202602
3811400,432340,-1,202602
3811400,432340,-1,202602
3821100,432040,-1,202602
8121400,431410,-1,202602
8111700,431805,1,202602
8121400,431410,1,202602
3811400,432340,1,202602
8111700,431410,-1,202602
8121400,431410,1,202602
8129000,431410,-1,202602
8130300,432340,1,202602
8129000,431410,-1,202602
8121400,431410,-1,202602
8020001,431410,-1,202602
8020001,431410,-1,202602
8129000,431410,1,202602
8111700,431410,1,202602
8121400,431265,1,202602
3811400,432340,-1,202602
8111700,432010,-1,202602
8020001,431410,-1,202602
8121400,431410,-1,202602
8121400,431410,1,202602
8122200,431410,1,202602
8020001,431660,-1,202602
3821100,432040,-1,202602
8121400,431265,-1,202602
8121400,431410,1,202602
8121400,431410,1,202602
8121400,431410,-1,202602
8121400,431410,1,202602
8129000,431410,-1,202602
8121400,431410,1,202602
8121400,431410,1,202602
3811400,432340,-1,202602
8121400,431410,1,202602
8129000,431410,-1,202602
3811400,432340,-1,202602
8130300,431410,1,202602
8121400,431410,1,202602
8121400,431265,1,202602
8130300,432340,1,202602
8121400,431410,-1,202602
8121400,431410,1,202602
3811400,431370,1,202602
8121400,431410,-1,202602
8121400,431410,1,202602
8121400,431410,1,202602
8121400,431410,-1,202602
3811400,432340,-1,202602
8129000,431410,-1,202602
8121400,431410,1,202602
8122200,432320,1,202602
8020001,431410,-1,202602
8121400,431410,1,202602
3821100,432320,-1,202602
8020001,432090,-1,202602
3811400,432340,1,202602
3821100,432040,-1,202602
3811400,432340,-1,202602
8121400,431410,-1,202602
8130300,432340,-1,202602
8129000,431410,1,202602
8121400,431265,1,202602
8121400,431265,1,202602
3811400,432340,-1,202602
3821100,432040,-1,202602
3811400,432340,1,202602
3811400,432340,1,202602
8020001,431410,-1,202602
3811400,432340,-1,202602
8122200,432320,1,202602
8121400,432090,1,202602
8121400,431410,-1,202602
8121400,431410,1,202602
8121400,431410,-1,202602
8020001,432090,-1,202602
8121400,431410,1,202602
8121400,431410,-1,202602
3811400,432340,1,202602
8121400,431265,-1,202602
3811400,431370,1,202602
3811400,431410,1,202602
8121400,431410,-1,202602
8020001,431410,1,202602
8111700,432010,1,202602
8121400,431410,1,202602
8020001,431410,1,202602
8121400,431410,1,202602
8121400,431410,-1,202602
8121400,431410,-1,202602
8129000,431410,-1,202602
8121400,431410,1,202602
8121400,431410,1,202602
8121400,431410,-1,202602
8121400,431410,-1,202602
8121400,431410,1,202602
8121400,431265,1,202602
8121400,431265,1,202602
3811400,431370,-1,202602
8121400,431265,-1,202602
3811400,432340,-1,202602
8121400,431410,-1,202602
8121400,431410,-1,202602
8111700,431410,-1,202602
8121400,431410,1,202602
8111700,431410,1,202602
8121400,431410,1,202602
8020001,432090,1,202602
8121400,431265,1,202602
8020001,431410,1,202602
8121400,432090,1,202602
8020001,432090,-1,202602
8121400,431410,-1,202602
8121400,431410,1,202602
8121400,432090,-1,202602
8121400,432090,1,202602
3811400,432340,-1,202602
8121400,431410,-1,202602
8121400,431410,-1,202602
3811400,432340,1,202602
8129000,431410,1,202602
8121400,431410,1,202602
8121400,431410,1,202602
8121400,431410,-1,202602
8111700,431410,1,202602
8121400,431410,-1,202602
3811400,431410,1,202602
8121400,431265,-1,202602
3811400,431370,-1,202602
8121400,431410,1,202602
8129000,431410,1,202602
3811400,431370,1,202602
8121400,431265,1,202602
8121400,431410,1,202602
3821100,432320,1,202602
8129000,431410,-1,202602
3811400,431370,1,202602
8129000,431410,1,202602
3821100,432040,1,202602
8020001,431660,1,202602
8121400,431410,1,202602
8020001,431660,-1,202602
8111700,431410,-1,202602
8121400,431410,-1,202602
3811400,432340,-1,202602
3811400,432340,-1,202602
8121400,432090,1,202602
8121400,431410,1,202602
8129000,431410,-1,202602
8020001,431410,1,202602
8129000,431410,1,202602
8121400,431410,-1,202602
8020001,431410,1,202602
8121400,431410,1,202602
8111700,431410,1,202602
8121400,431410,1,202602
8020001,432010,1,202602
8121400,431410,1,202602
3811400,432340,1,202602
3811400,431410,-1,202602
8121400,431410,1,202602
8129000,431410,1,202602
8129000,431410,-1,202602
3811400,432340,-1,202602
8122200,432080,1,202602
8129000,431410,1,202602
8121400,431410,1,202602
8121400,431410,1,202602
8121400,431410,1,202602
8121400,431410,1,202602
8129000,431410,1,202602
8111700,431410,1,202602
3811400,431410,-1,202602
3811400,431410,-1,202602
8121400,431410,1,202602
8111700,431410,-1,202602
8111700,432010,-1,202602
8121400,431410,-1,202602
8121400,431410,1,202602
8020001,432090,-1,202602
8129000,432090,1,202602
3811400,431370,-1,202602
8121400,431410,1,202602
8121400,431410,1,202602
8121400,431410,1,202602
8121400,431410,1,202602
8111700,431410,1,202602
8020001,431660,-1,202602
3811400,431370,-1,202602
8121400,431410,1,202602
3811400,432340,-1,202602
8129000,431410,-1,202603
8020001,432090,-1,202603
8121400,431410,1,202603
8121400,431410,1,202603
8121400,431410,1,202603
8121400,431410,1,202603
8020001,431410,-1,202603
8020001,431410,1,202603
8121400,431265,1,202603
8130300,432010,1,202603
3811400,431370,-1,202603
8121400,431410,-1,202603
8111700,431410,1,202603
8121400,431410,1,202603
8020001,431410,-1,202603
8121400,431410,-1,202603
8111700,432340,1,202603
8121400,431410,-1,202603
8020001,431660,-1,202603
8111700,431410,1,202603
8121400,431410,-1,202603
8111700,431410,1,202603
8121400,431265,-1,202603
3811400,432340,1,202603
8121400,431410,-1,202603
8121400,431410,-1,202603
8020001,431660,1,202603
8020001,431410,1,202603
8121400,431410,-1,202603
8121400,431410,1,202603
8020001,431660,-1,202603
8121400,431410,1,202603
8121400,431265,-1,202603
8121400,431265,-1,202603
3811400,431410,-1,202603
8121400,431410,-1,202603
8121400,431410,-1,202603
8129000,431410,1,202603
8111700,431410,1,202603
8020001,431410,-1,202603
8121400,431410,1,202603
8111700,431410,-1,202603
8121400,431410,1,202603
8020001,431410,1,202603
8121400,431410,-1,202603
8121400,431410,-1,202603
3811400,431370,-1,202603
3811400,432340,-1,202603
3811400,432340,1,202603
8121400,431410,1,202603
8020001,431660,1,202603
3811400,431410,1,202603
3811400,432340,1,202603
8121400,431410,-1,202603
3811400,431370,1,202603
8121400,431265,-1,202603
8121400,431410,1,202603
8129000,431410,-1,202603
8121400,431410,-1,202603
8129000,431410,-1,202603
8121400,431265,1,202603
8121400,431410,-1,202603
3821100,432320,-1,202603
8111700,432010,1,202603
8121400,431410,-1,202603
8121400,431410,-1,202603
3811400,432340,-1,202603
8121400,431410,1,202603
8121400,431410,1,202603
8020001,431370,-1,202603
8121400,431410,-1,202603
8121400,431410,1,202603
8121400,431410,-1,202603
8129000,431410,-1,202603
8121400,431410,1,202603
8121400,431410,-1,202603
8020001,431410,1,202603
8121400,432090,-1,202603
3811400,431370,-1,202603
8121400,431265,-1,202603
8121400,431410,-1,202603
8121400,431410,1,202603
8121400,431410,-1,202603
8121400,431265,1,202603
8121400,431410,1,202603
8111700,431410,-1,202603
3811400,432340,1,202603
8121400,431265,1,202603
3811400,431410,1,202603
8121400,431410,1,202603
8121400,431410,-1,202603
8121400,431410,-1,202603
8020001,431410,1,202603
8020001,432090,1,202603
8121400,431265,-1,202603
3811400,432340,-1,202603
3811400,432340,1,202603
8121400,431265,-1,202603
8121400,431410,-1,202603
3811400,432340,-1,202603
8020001,432090,1,202603
8121400,431410,1,202603
8121400,431410,1,202603
8020001,432090,1,202603
8020001,431410,-1,202603
8121400,431410,1,202603
8129000,431410,-1,202603
8121400,431410,-1,202603
8020001,431370,-1,202603
8020001,431670,-1,202603
8121400,431410,-1,202603
8121400,431265,1,202603
3811400,432340,1,202603
3821100,432320,-1,202603
8121400,431410,1,202603
8121400,431265,1,202603
8121400,431410,1,202603
8111700,431410,-1,202603
8121400,431265,-1,202603
8121400,431265,1,202603
8121400,431410,1,202603
8121400,431265,1,202603
3811400,432340,-1,202603
8121400,431410,1,202603
3811400,432340,1,202603
8020001,431410,1,202603
8020001,432090,1,202603
8121400,431265,1,202603
3811400,432340,1,202603
8111700,431410,-1,202603
8121400,431410,1,202603
8121400,431265,-1,202603
8121400,431410,1,202603
3811400,432340,1,202603
8121400,431265,-1,202603
8121400,431410,-1,202603
8129000,431410,-1,202603
8121400,431410,-1,202603
3811400,432340,1,202603
8121400,431410,1,202603
3811400,432340,-1,202603
8121400,431265,-1,202603
8129000,431410,1,202603
8121400,431265,1,202603
8130300,432340,-1,202603
3811400,432340,1,202603
8111700,431410,1,202603
8121400,431410,1,202603
8121400,431410,1,202603
3811400,431370,1,202603
8121400,431410,-1,202603
3811400,432340,-1,202603
8130300,432340,1,202603
8121400,431410,-1,202603
3811400,432340,1,202603
3811400,432340,-1,202603
8121400,431410,-1,202603
8130300,432050,1,202603
8121400,431265,-1,202603
8121400,431410,-1,202603
8121400,431410,-1,202603
8121400,431410,1,202603
8121400,431410,-1,202603
3811400,432340,-1,202603
8121400,431265,-1,202603
8129000,431410,1,202603
8121400,431410,-1,202603
8122200,431670,-1,202603
8020001,431660,1,202603
8111700,431410,-1,202603
8121400,431410,-1,202603
3811400,431410,1,202603
8121400,431410,1,202603
8122200,431410,-1,202603
8121400,431265,1,202603
8121400,431410,-1,202603
3821100,432320,-1,202603
8121400,431410,-1,202603
8020001,432090,-1,202603
8020001,431410,1,202603
8111700,431410,1,202603
8129000,431410,1,202603
8121400,431410,1,202603
8111700,432010,1,202603
8129000,432090,1,202603
8121400,431410,-1,202603
8121400,431410,1,202603
8121400,431265,1,202603
8121400,431265,1,202603
8121400,431410,1,202603
8121400,431410,1,202603
8020001,431660,-1,202603
8121400,431265,-1,202603
3811400,432340,1,202603
3811400,431370,-1,202603
8121400,431410,1,202603
8121400,431410,-1,202603
3811400,432340,1,202603
8121400,431410,1,202603
8121400,431410,1,202603
8121400,431410,1,202603
8129000,432090,1,202603
3811400,432185,-1,202603
8121400,431410,1,202603
8121400,431410,-1,202603
8121400,431410,1,202603
8121400,432090,-1,202603
3811400,432080,1,202603
8121400,431410,-1,202603
8121400,431410,-1,202603
8121400,431265,1,202603
8121400,431410,1,202603
8020001,431660,1,202603
8129000,431410,-1,202603
8020001,432010,1,202603
8121400,431410,-1,202603
8121400,431410,-1,202603
8121400,431410,-1,202603
8020001,432090,-1,202603
8121400,431265,-1,202603
3811400,432340,-1,202603
8121400,431410,1,202603
3811400,432340,1,202603
3811400,431370,1,202603
3811400,432340,1,202603
8122200,431200,1,202603
8121400,431410,1,202603
8121400,431410,1,202603
3811400,432340,-1,202603
3811400,431370,1,202603
8121400,431265,-1,202603
8121400,431265,-1,202603
8111700,431410,-1,202603
8121400,431410,1,202603
3811400,432340,1,202603
8121400,431410,-1,202603
8129000,431410,1,202603
8121400,431410,-1,202603
8121400,431265,-1,202603
8121400,431265,1,202603
8121400,431410,-1,202603
8129000,431410,-1,202603
8121400,431410,-1,202603
3811400,431370,-1,202603
8129000,431410,-1,202603
3811400,432340,1,202603
8121400,431410,1,202603
8121400,431410,1,202603
8121400,431265,-1,202603
8020001,431410,-1,202603
8121400,431410,-1,202603
8121400,431265,1,202603
8121400,432090,-1,202603
3811400,431370,-1,202603
8121400,431410,1,202603
3811400,432080,1,202603
8121400,431410,-1,202603
3811400,432340,1,202603
8121400,431410,1,202603
8121400,431410,-1,202603
8121400,431410,1,202603
8121400,431410,-1,202603
3811400,432340,-1,202603
8020001,431410,-1,202603
8121400,431410,-1,202603
8121400,431410,-1,202603
3811400,432340,-1,202603
8121400,432090,-1,202603
8121400,431410,1,202603
8121400,431265,-1,202603
8111700,431410,1,202603
3811400,431265,1,202603
8020001,431410,1,202603
8121400,431410,1,202603
8121400,431410,1,202603
3811400,432340,1,202603
8121400,431265,1,202603
8121400,431410,-1,202603
8129000,431410,-1,202603
3811400,432340,-1,202603
8121400,431410,1,202603
8121400,431410,1,202603
8121400,431410,1,202603
8121400,431410,-1,202603
8121400,431410,-1,202603
3821100,432320,1,202603
8121400,431410,1,202603
8020001,431660,1,202603
8121400,431410,1,202603
8130300,431410,-1,202603
8121400,432090,-1,202603
3811400,431370,1,202603
8121400,431265,1,202604
8121400,431410,-1,202604
8122200,432320,1,202604
8121400,431410,1,202604
3811400,432340,-1,202604
8121400,431265,-1,202604
8121400,431265,-1,202604
8121400,431410,1,202604
8121400,431265,1,202604
8121400,431410,1,202604
8121400,432090,-1,202604
8111700,431410,1,202604
8121400,431265,1,202604
8129000,431410,-1,202604
3811400,432340,-1,202604
8111700,431410,1,202604
8121400,431265,1,202604
8122200,431670,1,202604
3811400,431410,-1,202604
8111700,431410,1,202604
8121400,431265,1,202604
8121400,432090,1,202604
8121400,431410,-1,202604
8121400,431265,1,202604
8121400,431410,1,202604
8121400,431265,-1,202604
8111700,431410,1,202604
3811400,432340,-1,202604
8121400,431265,-1,202604
8121400,431410,-1,202604
8121400,431410,1,202604
8121400,431265,1,202604
8121400,431265,1,202604
8111700,431410,1,202604
8020001,432090,-1,202604
3811400,432340,-1,202604
8121400,431410,-1,202604
3811400,432340,1,202604
8121400,431410,1,202604
8111700,431410,1,202604
8122200,431410,-1,202604
8020001,431660,1,202604
8121400,431410,-1,202604
8129000,431410,-1,202604
8121400,431410,1,202604
8121400,431410,1,202604
8121400,431410,1,202604
8129000,431410,-1,202604
3811400,431265,-1,202604
3811400,431410,1,202604
8020001,431410,-1,202604
8121400,431265,1,202604
8121400,432090,-1,202604
8111700,431410,-1,202604
8121400,431410,1,202604
3811400,432185,-1,202604
8121400,431410,-1,202604
8121400,431410,1,202604
8129000,431410,-1,202604
3811400,432340,1,202604
3811400,432340,1,202604
8111700,431410,1,202604
8121400,431410,1,202604
8121400,431410,1,202604
8129000,431410,-1,202604
3811400,432340,1,202604
8111700,431410,1,202604
8121400,431410,1,202604
3811400,431370,1,202604
8121400,432090,1,202604
8121400,432090,1,202604
8121400,431265,-1,202604
3811400,432340,1,202604
3811400,432340,-1,202604
8111700,431410,-1,202604
3811400,432340,1,202604
3811400,431370,-1,202604
8121400,431410,1,202604
8129000,431410,-1,202604
8111700,432340,-1,202604
8121400,431410,1,202604
8111700,432010,-1,202604
8111700,431410,1,202604
3811400,431370,1,202604
8121400,431265,-1,202604
8121400,431410,-1,202604
8121400,431410,1,202604
8129000,431410,1,202604
8020001,431410,1,202604
3811400,432340,-1,202604
8111700,431410,-1,202604
8121400,432090,-1,202604
3811400,432340,-1,202604
8111700,431410,-1,202604
8121400,431410,1,202604
8121400,431265,1,202604
8121400,432090,1,202604
8121400,431410,-1,202604
8020001,431660,-1,202604
8121400,431265,1,202604
8121400,431410,-1,202604
8121400,431410,-1,202604
8122200,432040,1,202604
8111700,431410,-1,202604
3811400,431370,1,202604
8121400,431265,-1,202604
8121400,432090,-1,202604
8020001,431660,1,202604
8121400,432090,1,202604
8121400,431410,1,202604
8121400,432090,1,202604
8111700,431410,-1,202604
8122200,431670,-1,202604
3821100,432040,-1,202604
8129000,431410,-1,202604
3811400,432185,-1,202604
3811400,432340,-1,202604
8121400,431410,1,202604
3811400,432340,1,202604
8020001,432090,1,202604
8121400,431410,1,202604
8121400,431410,-1,202604
8121400,432090,-1,202604
8111700,431410,1,202604
8020001,431410,-1,202604
3811400,431370,-1,202604
8121400,432090,-1,202604
3811400,432340,1,202604
8121400,431410,1,202604
3821100,432320,1,202604
3811400,431410,1,202604
3811400,432340,-1,202604
8111700,431410,-1,202604
8121400,431265,-1,202604
8111700,431410,1,202604
8121400,431265,-1,202604
8121400,431410,-1,202604
8121400,431410,-1,202604
8121400,431410,1,202604
8121400,431410,1,202604
8121400,431410,1,202604
3811400,431370,-1,202604
3811400,432340,-1,202604
8121400,431265,1,202604
3811400,432340,-1,202604
8121400,431410,-1,202604
3811400,432340,1,202604
8121400,431410,-1,202604
8020001,432090,1,202604
8121400,431410,-1,202604
8121400,431410,1,202604
8020001,431660,-1,202604
8111700,431410,-1,202604
8121400,431410,1,202604
3811400,432340,-1,202604
3811400,432340,1,202604
8111700,432010,1,202604
8129000,431410,1,202604
8121400,431410,1,202604
8121400,431410,1,202604
8020001,432090,1,202604
8129000,431410,1,202604
3811400,432340,1,202604
8121400,431265,1,202604
3811400,431370,-1,202604
3811400,432340,1,202604
8111700,431410,1,202604
3811400,432340,-1,202604
8121400,431410,-1,202604
8121400,431410,-1,202604
8121400,431265,-1,202604
8121400,431410,1,202604
8111700,432010,-1,202604
8121400,431410,1,202604
8121400,431410,1,202604
8129000,431410,-1,202604
8121400,431410,-1,202604
8121400,431265,-1,202604
8121400,431410,1,202604
8121400,431410,-1,202604
8121400,431410,1,202604
3811400,431370,-1,202604
8121400,431265,1,202604
8121400,431265,-1,202604
8111700,432340,-1,202604
3811400,432340,-1,202604
8121400,431410,1,202604
3821100,432040,1,202604
8121400,431265,1,202604
3811400,432340,1,202604
8130300,432340,-1,202604
8121400,431410,1,202604
3811400,432340,1,202604
8121400,431265,-1,202604
3811400,431410,-1,202604
8121400,432090,-1,202604
8121400,431265,1,202604
8122200,431410,1,202604
8020001,432090,-1,202604
8121400,431410,1,202604
8121400,431410,-1,202604
3811400,432340,1,202604
8121400,431410,1,202604
3811400,432340,-1,202604
8121400,431265,1,202604
3821100,432320,1,202604
3811400,432340,1,202604
8121400,431410,1,202604
3811400,432340,1,202604
3821100,432320,-1,202604
8121400,431410,1,202604
8020001,431660,-1,202604
8121400,431410,1,202604
8111700,431410,-1,202604
3811400,431370,1,202604
3811400,431370,-1,202604
8121400,431410,1,202604
8121400,431410,1,202604
8121400,431410,1,202604
8121400,431265,-1,202604
8121400,431410,-1,202604
8121400,431265,1,202604
8121400,431410,1,202604
8121400,431410,-1,202604
8121400,431410,-1,202604
3811400,432340,-1,202604
8121400,431410,-1,202604
8121400,431410,1,202604
8121400,431410,1,202604
8121400,431265,-1,202604
8020001,431660,1,202604
8121400,431410,1,202604
8121400,431410,1,202604
8121400,431410,-1,202604
8121400,431410,-1,202604
8020001,431660,-1,202604
8111700,431410,1,202604
8129000,431410,1,202604
8020001,431410,-1,202604
8121400,431410,-1,202604
8121400,431410,-1,202604
8129000,431410,-1,202604
3811400,431370,1,202604
8121400,431410,1,202604
3811400,431670,-1,202604
3811400,432340,-1,202604
8129000,432090,1,202604
8121400,431410,-1,202604
8121400,431410,1,202604
3811400,432340,1,202604
3821100,432320,1,202604
8121400,431410,-1,202604
8020001,431660,1,202604
8121400,432090,-1,202604
8121400,431265,-1,202604
8121400,431265,-1,202604
8122200,432320,-1,202604
3811400,431370,1,202604
3811400,432340,1,202604
3821100,432320,1,202604
3811400,432340,-1,202604
8121400,431410,1,202604
3811400,432340,1,202604
8121400,432090,1,202604
8121400,431265,1,202604
8121400,431410,1,202604
3811400,431410,-1,202604
8111700,431410,1,202604
8121400,431265,-1,202604
3821100,432320,1,202604
3811400,432340,1,202604
8121400,431410,-1,202604
8121400,431410,1,202604
8111700,431410,-1,202604
8121400,431410,-1,202604
8121400,431410,1,202604
8121400,431410,-1,202604
3811400,431755,-1,202604
8121400,431410,1,202604
8121400,431410,1,202604
8020001,431660,-1,202604
3811400,432340,1,202604
