subclasse,municipio,saldomovimentacao,competenciamov
8129000,431690,-1,202602
8129000,431690,-1,202602
8121400,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8020001,431690,1,202602
9700500,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8111700,431690,1,202602
8129000,431690,1,202602
3811400,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8111700,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8111700,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8121400,431690,1,202602
8020001,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8111700,431690,1,202602
8121400,431690,-1,202602
8020001,431690,1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8121400,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
9700500,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8020001,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8130300,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8111700,431690,1,202602
8129000,431690,1,202602
8121400,431690,1,202602
8121400,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8121400,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8121400,431690,1,202602
8121400,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8121400,431690,-1,202602
8121400,431690,-1,202602
8121400,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
3811400,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
3811400,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8121400,431690,1,202602
8129000,431690,1,202602
8121400,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8020001,431690,1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8121400,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8111700,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8121400,431690,1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8111700,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8121400,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8111700,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8111700,431690,1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8111700,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8121400,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8121400,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8111700,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8121400,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8020001,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8020001,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8121400,431690,1,202602
8121400,431690,1,202602
8129000,431690,1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
8129000,431690,-1,202602
8129000,431690,1,202602
