subclasse,municipio,saldomovimentacao,competenciamov
8111700,430510,-1,202601
3811400,430510,-1,202601
8121400,430510,-1,202601
8020001,430990,1,202601
8111700,430210,1,202601
8121400,430510,-1,202601
8121400,430480,1,202601
8121400,430510,1,202601
8121400,430510,1,202601
8121400,430510,1,202601
8020001,432250,1,202601
8020001,430210,-1,202601
8020001,430990,1,202601
8020001,432250,1,202601
8129000,430510,1,202601
8121400,430510,1,202601
8129000,430860,-1,202601
8121400,430860,1,202601
8121400,430510,1,202601
8111700,430510,-1,202601
8121400,430510,-1,202601
8111700,430210,1,202601
8121400,430510,1,202601
8111700,430510,1,202601
8111700,430210,-1,202601
8111700,430480,1,202601
3811400,430210,-1,202601
3811400,430790,-1,202601
8121400,430510,-1,202601
3811400,430790,1,202601
3811400,430510,1,202601
8121400,430480,-1,202601
8121400,430210,-1,202601
3811400,430210,-1,202601
8121400,430510,1,202601
8111700,430510,1,202601
8129000,430860,1,202601
8121400,430860,1,202601
8121400,430510,-1,202601
8111700,430510,1,202601
8121400,432250,1,202601
8121400,430210,1,202601
8121400,430510,1,202601
8111700,430210,1,202601
8121400,430510,-1,202601
3811400,430210,-1,202601
8121400,430210,-1,202601
3811400,430210,1,202601
8129000,430860,-1,202601
3811400,431400,1,202601
8020001,430990,1,202601
8121400,430510,1,202601
8020001,430510,1,202601
8121400,430510,1,202601
8121400,430510,-1,202601
8121400,430510,1,202601
8020001,430510,-1,202601
3811400,430510,1,202601
8111700,430210,-1,202601
8121400,430510,1,202601
8121400,430860,1,202601
8121400,430860,1,202601
8121400,430510,1,202601
8122200,430210,1,202601
8121400,430510,1,202601
8111700,430510,1,202601
8121400,430210,-1,202601
8121400,430510,-1,202601
8111700,430210,-1,202601
3811400,430210,-1,202601
8111700,430510,-1,202601
8121400,432350,-1,202601
8121400,430510,1,202601
8129000,432280,1,202601
8121400,432350,-1,202601
8111700,430480,1,202601
3811400,430210,-1,202601
8121400,430510,1,202601
8121400,430480,1,202601
8121400,430510,1,202601
8121400,432350,1,202601
8111700,430510,1,202601
3811400,430510,-1,202601
8111700,430510,-1,202601
8121400,432350,1,202601
8121400,430480,-1,202601
8020001,430510,-1,202601
3811400,430210,1,202601
8121400,430510,-1,202601
8121400,430510,1,202601
8121400,432250,-1,202601
8121400,430210,1,202601
8121400,430510,-1,202601
8111700,430210,1,202601
8020001,432250,1,202601
8111700,430210,1,202601
8020001,430510,1,202601
8020001,432250,1,202601
8111700,430510,-1,202601
8121400,430210,1,202601
8121400,430210,1,202601
8121400,430860,1,202601
8121400,430510,-1,202601
8121400,430510,1,202601
8129000,430860,-1,202601
8121400,430510,1,202601
8111700,430210,1,202601
8111700,430510,-1,202601
8129000,430860,1,202601
8129000,430860,-1,202601
3811400,430790,-1,202601
8121400,430510,-1,202601
8111700,430480,-1,202601
3811400,430210,-1,202601
8020001,430210,-1,202601
8121400,430210,1,202601
3811400,430510,-1,202601
8121400,430510,-1,202601
8121400,430510,-1,202601
8121400,432250,-1,202601
8111700,430510,-1,202601
8111700,430210,-1,202601
8121400,430480,1,202601
8121400,430860,1,202601
8111700,430790,1,202601
8121400,430510,1,202601
8020001,430510,-1,202601
8121400,430860,-1,202601
8130300,430860,-1,202601
8121400,430210,-1,202601
8129000,430860,1,202601
8121400,430510,1,202601
8121400,430860,-1,202601
8111700,430510,1,202601
3811400,430790,1,202601
8129000,430860,-1,202601
8121400,430210,-1,202601
8121400,430510,-1,202601
8121400,430510,1,202601
8121400,430210,1,202601
8020001,430790,1,202601
8121400,430510,-1,202601
3811400,430510,-1,202601
8121400,430510,1,202601
8111700,430510,-1,202601
8121400,430480,-1,202601
8121400,430510,1,202601
3811400,430510,-1,202601
8111700,430480,-1,202601
8121400,430510,1,202601
8020001,432250,1,202601
8020001,430510,1,202601
8121400,430510,-1,202601
8121400,430510,1,202601
8111700,430510,-1,202601
8020001,430510,1,202601
3811400,431400,-1,202601
8121400,432250,1,202601
8121400,430510,-1,202601
8129000,430510,-1,202601
8129000,432280,-1,202601
8111700,430790,-1,202601
8121400,430790,-1,202601
8111700,430790,-1,202601
8121400,430860,1,202601
8121400,430860,1,202601
8121400,430510,1,202601
8121400,430510,-1,202601
8121400,430510,-1,202601
8121400,430510,-1,202601
8121400,430510,-1,202601
8121400,430790,-1,202601
8111700,430510,1,202601
8129000,430510,1,202601
8121400,430210,1,202601
8121400,430510,1,202601
8121400,430860,1,202601
8121400,430510,1,202601
8121400,430510,1,202601
3811400,430510,-1,202601
8121400,430510,1,202601
8111700,430480,1,202601
8121400,430510,1,202601
8111700,430480,1,202601
3811400,430210,-1,202601
8121400,430790,1,202601
8111700,430790,-1,202601
8121400,430510,-1,202601
3811400,430510,1,202601
8121400,430510,1,202601
8121400,430860,-1,202601
8129000,430860,-1,202601
3811400,430210,-1,202601
8111700,430510,1,202601
8121400,430510,1,202601
8121400,430860,-1,202601
8121400,430210,1,202601
8020001,430510,1,202601
8111700,430510,1,202601
8111700,430510,1,202601
8111700,430480,1,202601
8121400,432350,-1,202601
8121400,430510,-1,202601
8129000,430510,-1,202601
8111700,430210,1,202601
8020001,430510,1,202601
8020001,431330,1,202601
8111700,430210,-1,202601
8020001,430510,1,202601
8121400,430480,-1,202601
8121400,430860,1,202601
8129000,430860,1,202601
3811400,431400,-1,202601
8129000,430510,1,202601
8129000,430860,1,202601
8121400,430510,-1,202601
8111700,430210,-1,202601
8121400,430790,-1,202601
3811400,431400,1,202601
8020001,430210,1,202601
8121400,430210,1,202601
8129000,430860,-1,202601
3811400,430510,-1,202601
8020001,430510,-1,202601
8121400,430210,1,202601
8121400,430790,1,202601
8121400,430210,-1,202601
8121400,431517,-1,202601
3821100,430860,1,202601
8121400,430510,-1,202601
8111700,430210,-1,202601
8129000,430860,1,202601
8121400,430510,1,202601
8020001,432250,-1,202601
3811400,430510,1,202601
8020001,430210,1,202601
8020001,432250,1,202601
3811400,430510,-1,202601
8020001,432250,1,202601
3811400,431400,1,202601
8020001,430510,-1,202601
8121400,430210,1,202601
8020001,430510,1,202601
8121400,432350,1,202601
8121400,430820,-1,202601
8121400,431330,-1,202601
8111700,430480,1,202601
8121400,430510,1,202601
3811400,430210,1,202601
8121400,430510,-1,202601
8111700,430480,-1,202601
8111700,430210,-1,202601
8129000,432280,-1,202601
8122200,430820,1,202601
8121400,430510,-1,202601
8121400,430510,1,202601
8020001,432250,1,202601
3811400,430510,1,202601
8121400,430510,1,202601
8121400,432280,1,202601
8121400,430860,-1,202601
8121400,430860,-1,202601
3811400,430210,-1,202601
8111700,430210,-1,202601
3811400,431043,-1,202601
8121400,430510,1,202601
8111700,430790,-1,202601
8121400,430510,1,202601
8130300,430210,-1,202601
8121400,430860,-1,202601
8111700,430210,-1,202601
8020001,432250,1,202601
8111700,430790,1,202601
8111700,430510,-1,202601
3811400,430210,1,202601
8111700,430510,1,202601
3811400,430510,-1,202601
8121400,432350,1,202601
8020001,432250,1,202601
3811400,431400,1,202601
3811400,430210,-1,202601
8020001,432250,1,202601
8020001,430510,-1,202601
8111700,430510,1,202601
8121400,430510,1,202601
8111700,430510,-1,202601
8121400,430510,1,202601
8121400,430510,1,202601
8121400,432350,1,202601
3811400,431400,-1,202601
8121400,430210,-1,202601
8020001,430510,-1,202601
8020001,430210,-1,202601
8121400,430510,1,202601
8121400,430510,-1,202601
8121400,430210,-1,202601
8020001,432250,1,202601
3811400,430510,1,202601
8020001,430510,-1,202601
8121400,430510,1,202601
8121400,430510,1,202601
8121400,430510,1,202601
8111700,430210,1,202601
3811400,430790,1,202601
3811400,430210,-1,202601
8121400,430510,1,202601
8129000,430860,1,202601
8020001,430790,1,202601
8121400,432280,-1,202601
8121400,430790,-1,202601
8121400,430860,1,202601
8111700,430210,1,202601
3811400,430510,-1,202601
8121400,430860,1,202601
3811400,430510,-1,202601
8121400,430510,1,202601
8121400,430510,-1,202601
8121400,430860,1,202601
8121400,430480,-1,202601
8121400,430510,-1,202601
8111700,430210,1,202601
8121400,430510,-1,202601
8121400,430510,1,202601
3811400,430510,1,202601
8121400,430510,1,202601
3811400,430210,1,202601
8121400,430510,1,202601
8020001,430790,-1,202601
8121400,430510,1,202601
8121400,430480,1,202601
8020001,430510,-1,202601
8121400,430510,1,202601
8121400,430510,1,202601
8121400,430510,-1,202601
8121400,430210,1,202601
8020001,430510,1,202601
3811400,430510,-1,202601
8111700,430510,1,202601
8121400,430210,-1,202601
8121400,430480,1,202601
8121400,430510,1,202601
8020001,432250,1,202601
8121400,430480,1,202601
8121400,430510,1,202601
8121400,430860,-1,202601
8111700,430510,-1,202601
8111700,430790,-1,202601
8121400,430510,1,202601
8121400,430860,1,202601
8111700,430790,-1,202601
8121400,430510,1,202601
8111700,430510,1,202601
8121400,430510,-1,202601
8121400,430860,1,202601
8129000,430860,-1,202601
8121400,430210,-1,202601
8111700,430210,1,202601
8129000,430480,-1,202601
8121400,430510,1,202601
8129000,430860,1,202601
3811400,431400,-1,202601
8121400,430210,-1,202601
8121400,430860,-1,202601
8111700,430510,-1,202601
8129000,430860,-1,202601
8121400,430210,-1,202601
8121400,430510,1,202601
8111700,430510,1,202601
3811400,430210,-1,202601
8121400,430860,1,202601
8121400,430510,1,202601
8121400,430510,1,202601
3811400,430510,1,202601
8129000,430510,1,202601
8111700,430510,-1,202601
8121400,430860,1,202601
8121400,430510,1,202601
8121400,430510,1,202601
8111700,430210,1,202601
8121400,430510,1,202601
8111700,430510,1,202601
8129000,430510,1,202601
8111700,430210,1,202601
3811400,430790,-1,202601
8020001,430510,-1,202601
8020001,432250,1,202601
8121400,430210,1,202601
8020001,432250,1,202601
8121400,430860,-1,202601
8111700,430210,1,202601
3811400,430210,1,202601
8111700,430510,1,202601
8020001,432250,1,202601
8020001,432250,-1,202601
8111700,430510,-1,202601
8121400,430790,-1,202601
8121400,430510,-1,202601
8020001,430990,1,202601
8121400,430510,1,202601
8020001,430510,-1,202601
8111700,430510,-1,202601
8020001,430510,1,202601
8129000,430860,-1,202601
8111700,430510,-1,202601
8121400,430480,1,202601
8121400,430790,-1,202601
3811400,430510,-1,202601
8121400,430480,-1,202601
8121400,430510,1,202601
8121400,432250,-1,202601
8121400,430510,1,202601
8121400,430210,-1,202601
8121400,432350,1,202601
8020001,430510,-1,202601
8020001,430510,1,202601
8020001,431330,1,202601
8121400,430510,-1,202601
8121400,430510,1,202601
8121400,430510,1,202601
8111700,430510,-1,202601
8020001,432250,1,202601
3811400,430210,-1,202601
8121400,430210,-1,202601
8121400,430510,-1,202601
3811400,430210,-1,202601
8111700,430210,-1,202601
8121400,432350,-1,202601
8121400,430510,-1,202601
8121400,430510,-1,202601
8121400,430510,1,202601
8020001,430510,-1,202601
8111700,430510,-1,202601
8121400,430210,1,202601
8121400,430210,1,202601
8111700,430510,1,202601
8121400,430510,-1,202601
8121400,430510,1,202601
3811400,431400,-1,202601
8121400,430510,1,202601
8121400,430510,-1,202601
8121400,430480,1,202601
8122200,430860,1,202601
8121400,430510,-1,202601
8121400,430210,1,202601
8020001,430510,-1,202601
8121400,430510,1,202601
3811400,430210,-1,202601
8020001,431330,-1,202601
8111700,430510,-1,202601
8020001,430510,-1,202601
8129000,430860,-1,202601
8121400,430510,-1,202601
8129000,430860,-1,202601
8121400,430510,-1,202601
8020001,430210,1,202601
8121400,430510,-1,202601
8020001,432250,1,202601
8121400,430510,-1,202601
8020001,430510,1,202601
8111700,430790,-1,202601
3811400,430790,-1,202601
8129000,432280,1,202601
8020001,432250,1,202601
3811400,430510,1,202601
8111700,430480,1,202601
8020001,430510,-1,202601
3811400,431400,-1,202601
8121400,430510,1,202601
3811400,430510,-1,202601
8121400,430860,1,202601
8020001,430510,-1,202601
8121400,430510,-1,202601
8121400,430210,1,202601
8129000,430860,1,202601
8121400,430510,1,202601
8121400,430510,1,202601
8121400,430510,-1,202601
8121400,430860,-1,202601
8121400,430510,-1,202601
8121400,430510,1,202601
8121400,430510,-1,202601
8121400,430510,-1,202601
8121400,430510,1,202601
3811400,430510,-1,202601
8121400,430510,-1,202601
8129000,430510,-1,202601
8121400,430510,-1,202601
8121400,430510,1,202601
8129000,430860,-1,202601
8121400,430510,-1,202601
3811400,430510,1,202601
8129000,430860,-1,202601
8111700,430210,-1,202601
8129000,430510,-1,202601
8121400,430510,-1,202601
8111700,430510,-1,202601
8129000,430860,-1,202601
8121400,430510,-1,202601
8121400,430510,1,202601
8020001,431900,-1,202601
8121400,430510,1,202601
8121400,430510,-1,202601
8121400,430510,-1,202601
3811400,430510,1,202601
3811400,431400,-1,202601
8121400,430210,1,202601
8121400,430510,1,202601
8121400,430510,-1,202601
8121400,430210,-1,202601
8121400,430790,1,202601
8121400,430510,-1,202601
8121400,430860,-1,202601
8111700,430510,-1,202601
8111700,430510,-1,202601
8121400,430510,1,202601
8111700,430790,1,202601
3811400,431400,-1,202601
8111700,430480,1,202601
8129000,432280,1,202601
8121400,430510,-1,202601
8121400,430210,1,202601
3811400,431400,1,202601
8121400,430210,-1,202601
8121400,430510,-1,202601
8111700,430790,-1,202601
8111700,430510,-1,202601
8129000,430860,1,202601
8020001,431330,-1,202601
8121400,430510,-1,202601
8121400,430210,1,202601
3811400,430510,-1,202601
8111700,430510,-1,202601
3811400,430210,-1,202601
8111700,430510,-1,202601
8129000,430860,1,202601
8129000,430510,-1,202601
8020001,432250,1,202601
8111700,430510,-1,202601
8121400,430510,-1,202601
8111700,430210,-1,202601
8121400,430510,1,202601
8121400,430210,-1,202601
8121400,430510,1,202601
8121400,430510,-1,202601
8121400,430860,-1,202601
8121400,430510,1,202601
8130300,430860,1,202601
8111700,430510,1,202601
8121400,430510,1,202601
3811400,430210,-1,202601
8121400,431330,-1,202601
3811400,431400,1,202601
3811400,431400,1,202601
8111700,430210,-1,202601
8121400,430210,1,202601
8020001,432250,-1,202601
8111700,430510,1,202601
3811400,430210,-1,202601
3812200,430510,-1,202601
8121400,430510,-1,202601
8129000,430510,-1,202601
8111700,430510,1,202601
3811400,431400,1,202601
8121400,430210,-1,202601
8121400,430210,-1,202601
8111700,430510,-1,202601
8121400,430210,-1,202601
8020001,430510,1,202601
8111700,430210,-1,202601
8020001,430210,1,202601
8111700,430510,-1,202601
8129000,430860,-1,202601
8121400,430480,1,202601
8111700,430510,1,202601
8121400,430480,-1,202601
8111700,430510,-1,202601
8111700,430510,-1,202601
8121400,430510,-1,202601
8121400,430510,1,202601
8121400,430510,1,202601
8020001,430510,-1,202601
8020001,430510,1,202601
8121400,430210,1,202601
8121400,430510,-1,202601
8121400,430510,1,202601
8111700,430510,1,202601
8121400,430510,1,202601
8111700,430510,1,202601
8111700,432250,-1,202601
3811400,430510,-1,202601
8121400,430860,1,202601
8121400,430210,-1,202601
3811400,430210,1,202601
8020001,432250,1,202601
8121400,430860,-1,202601
8121400,430510,1,202601
8121400,430860,-1,202601
8020001,430860,-1,202601
8111700,430790,-1,202601
8121400,430510,-1,202601
8129000,432280,-1,202601
8111700,430510,-1,202601
8020001,430510,1,202601
8111700,430510,-1,202601
8111700,430510,-1,202601
8122200,430510,1,202601
8121400,430510,-1,202601
8020001,430790,1,202601
8121400,430510,-1,202601
8121400,430510,1,202601
8020001,430510,-1,202601
8121400,430210,-1,202601
8121400,430510,1,202601
8121400,430210,1,202601
8129000,430860,1,202601
8129000,430510,-1,202601
8111700,430210,1,202601
8111700,430210,1,202601
3811400,430210,1,202601
8121400,430210,-1,202601
8111700,430510,1,202601
8121400,430860,-1,202601
8111700,430510,1,202601
8111700,430510,1,202601
8129000,430860,1,202601
8111700,430210,1,202601
8111700,430510,1,202601
8121400,430510,1,202601
3811400,430510,1,202601
8121400,430510,1,202601
8121400,430510,-1,202601
8121400,430480,-1,202601
3811400,430510,1,202601
8121400,430860,-1,202601
8121400,430790,-1,202601
3811400,430510,-1,202601
8129000,430510,1,202601
8111700,430210,1,202601
3811400,430210,1,202601
8121400,430210,1,202601
8111700,430210,-1,202601
3811400,430210,-1,202601
8121400,430860,1,202601
8121400,430860,-1,202601
8111700,430510,1,202601
8020001,430510,-1,202601
8121400,430210,-1,202601
3811400,431400,-1,202601
8121400,430510,1,202601
8121400,430510,1,202601
8121400,430210,1,202601
8121400,430210,1,202601
8111700,430510,1,202601
3811400,430210,-1,202601
8121400,430510,1,202601
8121400,430510,1,202601
3811400,431400,-1,202601
8121400,430210,-1,202601
8121400,430860,-1,202601
8020001,430510,1,202601
8111700,430790,-1,202601
8121400,430480,-1,202601
8020001,430510,-1,202601
8020001,430790,1,202601
8111700,430510,1,202601
8020001,430510,1,202601
8121400,430210,-1,202601
3811400,430510,-1,202601
8129000,430860,1,202601
8121400,431330,1,202601
8121400,430860,1,202601
8121400,430510,-1,202601
8121400,430510,-1,202601
8121400,430510,-1,202601
8121400,431517,-1,202601
8121400,430860,-1,202601
8121400,430510,-1,202601
8121400,430510,-1,202601
8122200,430860,1,202601
8111700,430210,-1,202601
8121400,430510,1,202601
8111700,430210,1,202601
8121400,430510,1,202601
8020001,432250,1,202601
8020001,430210,1,202601
8121400,430480,-1,202601
8121400,430790,-1,202601
8121400,430510,1,202601
3811400,430740,1,202601
8121400,430210,-1,202601
8121400,430510,1,202601
8121400,430510,1,202601
3811400,430210,-1,202601
3811400,430210,-1,202601
8121400,430480,-1,202601
8129000,430860,-1,202601
8111700,430480,-1,202601
8121400,430510,-1,202601
8122200,430860,1,202601
8111700,430790,-1,202601
8111700,430510,-1,202601
8121400,430210,1,202601
8121400,430860,1,202601
8111700,430510,-1,202601
8121400,430510,1,202601
3811400,430210,-1,202601
8129000,430510,-1,202601
3811400,431400,-1,202601
8111700,430210,1,202601
8129000,430860,-1,202601
8121400,430510,1,202601
8121400,430510,-1,202601
8111700,430510,1,202601
8121400,430510,-1,202601
3811400,431400,-1,202601
8020001,430210,1,202601
8020001,430510,1,202601
8020001,432250,1,202601
8121400,430210,1,202601
8121400,430790,1,202601
8111700,430510,-1,202601
8121400,432350,1,202601
8121400,430510,-1,202601
8121400,430510,-1,202601
8121400,430510,1,202601
8111700,430510,-1,202601
8130300,430510,1,202601
8129000,430860,-1,202601
8121400,430210,-1,202601
8111700,430510,-1,202601
8129000,430595,-1,202601
3811400,430510,-1,202601
8121400,430480,-1,202601
8121400,432250,-1,202601
3811400,430480,1,202601
8111700,430210,1,202601
8020001,432250,1,202601
8121400,430510,1,202601
8121400,430860,-1,202601
8121400,432350,-1,202601
8121400,430510,1,202601
8121400,430820,-1,202601
8121400,430510,-1,202601
8111700,430510,-1,202601
8121400,430210,1,202601
8121400,430510,1,202601
8121400,430510,1,202601
8121400,430510,1,202601
8020001,430510,-1,202601
8020001,430510,1,202601
8111700,430210,1,202601
8121400,430860,-1,202601
3811400,431400,1,202601
8111700,430210,-1,202601
3811400,430510,-1,202601
8121400,430510,1,202601
8121400,430510,-1,202601
8111700,430790,1,202601
8020001,430510,-1,202602
8121400,430510,1,202602
8121400,430510,-1,202602
8129000,430860,1,202602
8121400,430860,1,202602
8129000,430860,1,202602
8129000,430860,-1,202602
8121400,430510,1,202602
8121400,430510,1,202602
3811400,431400,-1,202602
3811400,431400,-1,202602
8121400,430860,1,202602
8121400,430510,1,202602
8020001,430990,1,202602
8121400,430510,-1,202602
8111700,430210,-1,202602
8121400,430820,1,202602
3811400,431400,1,202602
8111700,430510,1,202602
3811400,430510,-1,202602
8111700,430210,-1,202602
8129000,430860,-1,202602
8111700,430510,1,202602
8121400,430860,1,202602
3811400,430210,-1,202602
8121400,430510,1,202602
8121400,430860,1,202602
3811400,430510,1,202602
8020001,432250,-1,202602
8121400,430790,1,202602
8121400,430820,1,202602
8111700,430510,1,202602
8129000,430860,-1,202602
8020001,431330,1,202602
8129000,430860,-1,202602
8111700,430480,1,202602
3811400,430210,1,202602
8121400,430510,1,202602
3811400,430510,1,202602
3811400,430790,1,202602
3811400,430510,1,202602
8121400,430510,-1,202602
8121400,430510,-1,202602
8129000,430860,1,202602
8121400,430860,-1,202602
8020001,430510,1,202602
8121400,430820,1,202602
8020001,430510,1,202602
8121400,430210,1,202602
8121400,430510,-1,202602
8121400,430480,-1,202602
8020001,431330,1,202602
8121400,430510,1,202602
8121400,430210,1,202602
8121400,430860,1,202602
8121400,430820,1,202602
8129000,430595,-1,202602
8020001,430210,-1,202602
8121400,432250,-1,202602
8111700,430480,1,202602
8020001,432250,-1,202602
8121400,430510,-1,202602
3811400,430510,-1,202602
8121400,430510,-1,202602
8121400,430510,1,202602
8111700,430820,1,202602
8121400,430860,-1,202602
3812200,430510,1,202602
8121400,430510,-1,202602
8111700,430480,1,202602
8111700,430480,1,202602
8121400,430510,1,202602
8121400,430510,-1,202602
8121400,430510,1,202602
8121400,430510,-1,202602
8121400,430860,-1,202602
8121400,430510,1,202602
3811400,430510,-1,202602
8020001,430990,1,202602
8121400,430510,1,202602
8121400,430210,-1,202602
8111700,430820,1,202602
3811400,430510,1,202602
8121400,430510,-1,202602
8111700,430510,1,202602
8020001,432250,-1,202602
8130300,430080,1,202602
8121400,430860,-1,202602
3811400,431400,1,202602
8111700,430510,1,202602
8121400,430510,-1,202602
8111700,430480,1,202602
8020001,430510,1,202602
8130300,430080,-1,202602
3811400,431400,1,202602
8020001,430510,1,202602
8020001,431330,-1,202602
8121400,430510,1,202602
8121400,430510,1,202602
8129000,432280,1,202602
8111700,430510,1,202602
8121400,430860,-1,202602
3811400,431400,1,202602
3811400,430510,-1,202602
8129000,430860,1,202602
8121400,430210,-1,202602
8121400,430510,-1,202602
8121400,430510,-1,202602
3811400,430790,1,202602
8121400,430480,-1,202602
8129000,430860,1,202602
8121400,430860,1,202602
8129000,430860,-1,202602
8020001,430510,-1,202602
8121400,430790,1,202602
8129000,430510,1,202602
8020001,432250,-1,202602
8122200,430510,1,202602
8121400,430790,1,202602
8121400,430510,-1,202602
8111700,430510,-1,202602
8121400,430510,-1,202602
8129000,430860,1,202602
8121400,430510,-1,202602
8121400,430510,1,202602
8121400,430510,1,202602
8121400,430510,1,202602
8129000,430510,1,202602
8111700,430210,1,202602
8121400,430820,1,202602
8121400,430510,1,202602
3811400,430790,1,202602
8129000,430510,1,202602
8121400,430510,1,202602
8020001,430510,-1,202602
8121400,430210,1,202602
8121400,430510,-1,202602
8020001,431330,1,202602
8121400,430510,-1,202602
8121400,430510,-1,202602
8121400,430210,1,202602
8121400,430510,-1,202602
8020001,430510,-1,202602
8020001,432250,-1,202602
8121400,430510,-1,202602
8121400,430480,1,202602
8121400,430510,-1,202602
8121400,430510,-1,202602
8111700,432250,-1,202602
8111700,430790,1,202602
8121400,430510,-1,202602
8121400,430210,-1,202602
8020001,430510,-1,202602
8121400,430510,1,202602
8020001,430510,-1,202602
8121400,430510,1,202602
8020001,430510,-1,202602
8111700,430210,-1,202602
8121400,430210,1,202602
8121400,430510,1,202602
8121400,430510,-1,202602
3811400,430510,-1,202602
3811400,430510,-1,202602
8020001,430510,-1,202602
8121400,430510,1,202602
8111700,430510,1,202602
8121400,430510,-1,202602
8129000,430860,-1,202602
3811400,430510,1,202602
8111700,430210,-1,202602
8129000,430860,1,202602
8121400,430510,-1,202602
8111700,430210,1,202602
8121400,430510,1,202602
8121400,430510,-1,202602
8111700,430480,1,202602
8121400,430510,-1,202602
8121400,430860,1,202602
8111700,430210,1,202602
8130300,430510,-1,202602
8121400,430510,-1,202602
8121400,430790,1,202602
8111700,430210,-1,202602
8121400,430860,-1,202602
8121400,430510,-1,202602
3839401,431860,1,202602
8121400,430510,-1,202602
8111700,430210,1,202602
8129000,430860,1,202602
8129000,430860,-1,202602
8121400,430510,-1,202602
8111700,430510,-1,202602
8121400,430860,-1,202602
8129000,430860,-1,202602
8111700,430790,-1,202602
8129000,430860,-1,202602
8121400,430510,1,202602
8111700,430510,-1,202602
8020001,430510,-1,202602
8129000,430510,1,202602
3811400,431400,-1,202602
8130300,430510,1,202602
8111700,430510,-1,202602
3811400,431400,-1,202602
8121400,430210,-1,202602
8111700,430480,1,202602
8111700,430510,1,202602
8111700,430820,1,202602
8121400,430510,-1,202602
8121400,430510,-1,202602
8121400,430510,1,202602
8121400,430210,1,202602
8111700,430510,-1,202602
8020001,432250,-1,202602
8122200,430860,-1,202602
8121400,430510,1,202602
8121400,430510,-1,202602
8121400,430210,1,202602
3811400,430510,-1,202602
3811400,431400,-1,202602
3811400,430510,1,202602
8111700,430210,1,202602
8121400,430510,1,202602
8129000,430860,1,202602
8121400,430510,-1,202602
8121400,430210,1,202602
8121400,430510,1,202602
8121400,432250,-1,202602
8121400,430510,-1,202602
8121400,432250,1,202602
8129000,430860,1,202602
8121400,430510,-1,202602
8121400,430510,1,202602
8130300,430510,-1,202602
3811400,430510,-1,202602
8111700,430510,-1,202602
8020001,432250,-1,202602
3811400,430210,1,202602
3811400,431400,1,202602
8020001,430510,1,202602
8020001,430510,-1,202602
8121400,430510,-1,202602
8020001,430510,1,202602
8111700,430490,1,202602
3811400,430510,-1,202602
8111700,430510,1,202602
8111700,430480,1,202602
3811400,431400,1,202602
8130300,430080,1,202602
8121400,430510,1,202602
3811400,430210,1,202602
8121400,430510,1,202602
3811400,431400,-1,202602
8121400,430480,1,202602
8121400,430510,1,202602
8121400,430510,1,202602
8129000,430510,-1,202602
3811400,430510,-1,202602
8020001,432250,-1,202602
3811400,431400,-1,202602
8121400,432350,1,202602
8121400,430510,-1,202602
8121400,430510,1,202602
3812200,430510,-1,202602
8121400,430510,1,202602
8121400,430510,1,202602
8111700,430510,-1,202602
8121400,430510,1,202602
8121400,430510,-1,202602
3811400,430510,-1,202602
3811400,431400,-1,202602
8111700,430480,1,202602
3811400,430510,1,202602
8121400,430860,1,202602
